"inputs/busybox/cfgs-1_18_5/chat.cfg,258,6,64,64,/originalFileDeep",6.24061196886935e-4,6.173877292915696e-4,6.410743269671367e-4,3.314147699921638e-5,1.7001207504122163e-5,5.6877433988058385e-5
"inputs/busybox/cfgs-1_18_5/chat.cfg,258,6,64,64,/originalFileDeepMemo",6.336399012474939e-4,6.269880220704813e-4,6.413003121946764e-4,2.3585839169654794e-5,2.001601428702449e-5,2.9725554152667568e-5
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
"inputs/busybox/cfgs-1_19_0/chat.cfg,258,6,64,64,/evolvedFileDeep",6.454829691709695e-4,6.375386260168839e-4,6.583007563427041e-4,3.126017286667994e-5,2.4018390439179278e-5,4.878922709482408e-5
"inputs/busybox/cfgs-1_19_0/chat.cfg,258,6,64,64,/evolvedFileDeepMemo",6.698178036378873e-4,6.601627047474864e-4,6.822974393539689e-4,3.64339875795389e-5,2.800271216506864e-5,4.885972194801506e-5
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
"inputs/busybox/cfgs-1_18_5/modutils.cfg,208,2,4,4,/originalFileDeep",6.849116833938162e-4,6.760283386543777e-4,7.041563356286152e-4,4.020121304674599e-5,2.3339383117355143e-5,7.195066781868502e-5
"inputs/busybox/cfgs-1_18_5/modutils.cfg,208,2,4,4,/originalFileDeepMemo",3.4669715529805846e-4,3.400852001820819e-4,3.5748342411344875e-4,2.9321937557250554e-5,1.849257668301584e-5,4.596482928798884e-5
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
"inputs/busybox/cfgs-1_19_0/modutils.cfg,215,2,4,4,/evolvedFileDeep",7.037830316097491e-4,6.954112518994509e-4,7.141842690082844e-4,2.9690507150947884e-5,2.4993023436071137e-5,3.851570152831138e-5
"inputs/busybox/cfgs-1_19_0/modutils.cfg,215,2,4,4,/evolvedFileDeepMemo",2.4615745819225247e-4,2.426820796363154e-4,2.5099100982711866e-4,1.3928662198330329e-5,9.721378851871365e-6,2.2742221503407484e-5
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
"inputs/busybox/cfgs-1_18_5/ping.cfg,491,4,16,12,/originalFileDeep",7.3186301568727045e-3,7.264274266398716e-3,7.383607835330869e-3,1.7173382433565066e-4,1.2643606206889615e-4,2.4413174092683375e-4
"inputs/busybox/cfgs-1_18_5/ping.cfg,491,4,16,12,/originalFileDeepMemo",1.789345129825763e-3,1.7399062072498395e-3,1.8827908750284577e-3,2.1178118507387186e-4,1.397407260689321e-4,3.090162490686043e-4
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
"inputs/busybox/cfgs-1_19_0/ping.cfg,495,4,16,12,/evolvedFileDeep",7.432077617130488e-3,7.3670249266757516e-3,7.519698155055431e-3,2.1522624883813608e-4,1.4314958953671583e-4,2.910659992277751e-4
"inputs/busybox/cfgs-1_19_0/ping.cfg,495,4,16,12,/evolvedFileDeepMemo",1.1341815482568502e-3,1.1278290383878054e-3,1.1436677372491815e-3,2.5743218783897334e-5,1.798407015191715e-5,3.976872820459772e-5
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
"inputs/busybox/cfgs-1_18_5/common.cfg,342,2,4,4,/originalFileDeep",9.384168451925184e-4,9.32669294365525e-4,9.465543444399524e-4,2.2549380976230097e-5,1.807487233435638e-5,2.9610249253817286e-5
"inputs/busybox/cfgs-1_18_5/common.cfg,342,2,4,4,/originalFileDeepMemo",5.36650484500329e-4,5.335064965328547e-4,5.425577803926741e-4,1.3761055325120857e-5,9.502201403213893e-6,2.1067243701966888e-5
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
"inputs/busybox/cfgs-1_19_0/common.cfg,342,2,4,4,/evolvedFileDeep",9.313576928954201e-4,9.257391706023882e-4,9.387818892377119e-4,2.1804991425469075e-5,1.6613123219687968e-5,2.7703363205926783e-5
"inputs/busybox/cfgs-1_19_0/common.cfg,342,2,4,4,/evolvedFileDeepMemo",3.489138601264655e-4,3.465316955763226e-4,3.5286250141654843e-4,1.0060943075441459e-5,6.107345038894779e-6,1.7331076312907705e-5
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
"inputs/busybox/cfgs-1_18_5/fuser.cfg,226,0,0,1,/originalFileDeep",3.591645084344836e-4,3.57505875278281e-4,3.611939732400915e-4,6.011800215756501e-6,4.8057909963699685e-6,8.757858932037992e-6
"inputs/busybox/cfgs-1_18_5/fuser.cfg,226,0,0,1,/originalFileDeepMemo",3.7144790330149367e-4,3.6895254141151103e-4,3.7614208264579054e-4,1.1056997459830949e-5,7.64211331302273e-6,1.8758541443371582e-5
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
"inputs/busybox/cfgs-1_19_0/fuser.cfg,190,0,0,1,/evolvedFileDeep",3.227533215294216e-4,3.1723955307670176e-4,3.3477430809303283e-4,2.7977184362390182e-5,1.6825900320200983e-5,4.7916285784290865e-5
"inputs/busybox/cfgs-1_19_0/fuser.cfg,190,0,0,1,/evolvedFileDeepMemo",3.1508331519633287e-4,3.1388528850025013e-4,3.183151997435208e-4,6.255918346977363e-6,3.383700284160478e-6,1.1555574322870601e-5
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
"inputs/busybox/cfgs-1_18_5/runsvdir.cfg,185,1,2,2,/originalFileDeep",3.063302404970481e-4,3.042908058208057e-4,3.095490463009372e-4,8.52914961661177e-6,6.064402342145785e-6,1.2310913638086982e-5
"inputs/busybox/cfgs-1_18_5/runsvdir.cfg,185,1,2,2,/originalFileDeepMemo",3.128568391135758e-4,3.110366947115675e-4,3.1587340733448384e-4,8.317957874585426e-6,5.818655750740991e-6,1.2054322704567036e-5
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
"inputs/busybox/cfgs-1_19_0/runsvdir.cfg,185,1,2,2,/evolvedFileDeep",3.1151602012597057e-4,3.096200113362946e-4,3.139431712685483e-4,7.4859025713765e-6,5.7707576445316715e-6,9.952719286059134e-6
"inputs/busybox/cfgs-1_19_0/runsvdir.cfg,185,1,2,2,/evolvedFileDeepMemo",3.172764965779666e-4,3.1546724000879544e-4,3.2071941455967e-4,8.306741630353309e-6,5.416074906861778e-6,1.3150980221737866e-5
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
"inputs/busybox/cfgs-1_18_5/klogd.cfg,194,3,8,6,/originalFileDeep",3.7593442460616584e-4,3.694860537072671e-4,3.875399124981796e-4,2.8989777873299322e-5,1.5868249667485902e-5,5.202600181175418e-5
"inputs/busybox/cfgs-1_18_5/klogd.cfg,194,3,8,6,/originalFileDeepMemo",4.0151010749054196e-4,3.9300187646923457e-4,4.1224097543461575e-4,3.2209112994939695e-5,2.562458292962469e-5,4.328906358857048e-5
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
"inputs/busybox/cfgs-1_19_0/klogd.cfg,194,3,8,6,/evolvedFileDeep",3.935876495803496e-4,3.8704350616544864e-4,4.027004908345493e-4,2.4241690499422062e-5,1.724053248034042e-5,3.486461971412545e-5
"inputs/busybox/cfgs-1_19_0/klogd.cfg,194,3,8,6,/evolvedFileDeepMemo",3.9783868676083686e-4,3.91692128828215e-4,4.063437755634941e-4,2.4314728406705834e-5,1.875100747815554e-5,3.11599521839276e-5
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
"inputs/busybox/cfgs-1_18_5/mkswap.cfg,137,4,16,8,/originalFileDeep",2.538261420335651e-4,2.49845925344211e-4,2.5825287352315403e-4,1.453832127288408e-5,1.098330811414031e-5,2.0190250273742467e-5
"inputs/busybox/cfgs-1_18_5/mkswap.cfg,137,4,16,8,/originalFileDeepMemo",2.46220217876999e-4,2.449854654310031e-4,2.4795577041950484e-4,4.9696893143112e-6,3.6332349050662076e-6,7.585759472461159e-6
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
"inputs/busybox/cfgs-1_19_0/mkswap.cfg,137,4,16,8,/evolvedFileDeep",2.4347582563397286e-4,2.423116399394565e-4,2.4524982489298964e-4,4.78818744752392e-6,3.3633547542398673e-6,7.073015729286696e-6
"inputs/busybox/cfgs-1_19_0/mkswap.cfg,137,4,16,8,/evolvedFileDeepMemo",2.4801768881395684e-4,2.467010685947311e-4,2.4967505070715244e-4,5.022456977669562e-6,3.922643589669223e-6,7.39855320033274e-6
