"inputs/busybox/cfgs-1_18_5/chat.cfg,258,6,64,64,/originalFileDeep",0.7207667764593376,0.7175284453357259,0.7220107929997539,2.285621221831545e-3,1.5380639650397964e-4,2.872933137942685e-3
"inputs/busybox/cfgs-1_18_5/chat.cfg,258,6,64,64,/originalFileDeepMemo",0.7176990298736806,0.7130552049929975,0.7195430422504311,3.265784008004584e-3,7.5457500073145e-4,4.258564168423542e-3
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
"inputs/busybox/cfgs-1_19_0/chat.cfg,258,6,64,64,/evolvedFileDeep",0.7205422196672467,0.7148303905005378,0.7241381780004303,5.956150638154607e-3,2.8541749979922315e-3,8.263710627100478e-3
"inputs/busybox/cfgs-1_19_0/chat.cfg,258,6,64,64,/evolvedFileDeepMemo",7.043149382716154e-4,6.986972114671718e-4,7.232561527310726e-4,3.011139889556752e-5,9.90153237478648e-6,6.09228640691449e-5
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
"inputs/busybox/cfgs-1_18_5/modutils-24.cfg,1238,7,128,96,/originalFileDeep",21.288326449498225,21.27251846249783,21.30413443649862,1.830876389047621e-2,1.5573205000691814e-2,1.964898422953792e-2
"inputs/busybox/cfgs-1_18_5/modutils-24.cfg,1238,7,128,96,/originalFileDeepMemo",18.238011816729948,18.16143421462766,18.367199187250662,0.12403253011286146,1.6634108622383792e-2,0.15877643338293368
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
"inputs/busybox/cfgs-1_18_5/modutils.cfg,208,2,4,4,/originalFileDeep",2.6957692472976283e-3,2.6816591583981872e-3,2.7106413166919393e-3,4.707512959764722e-5,3.840914360416264e-5,6.16497054052771e-5
"inputs/busybox/cfgs-1_18_5/modutils.cfg,208,2,4,4,/originalFileDeepMemo",2.7144758703762334e-3,2.699718560382397e-3,2.7307330150231506e-3,5.365693684889461e-5,4.2030330338099894e-5,7.23282030168269e-5
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
"inputs/busybox/cfgs-1_19_0/modutils.cfg,215,2,4,4,/evolvedFileDeep",2.806035598080333e-3,2.7912735870907423e-3,2.820573261631876e-3,4.535773732752145e-5,3.751278593532684e-5,6.02629124223455e-5
"inputs/busybox/cfgs-1_19_0/modutils.cfg,215,2,4,4,/evolvedFileDeepMemo",2.511883262036296e-4,2.500203886526217e-4,2.526484620683069e-4,4.332611996310432e-6,3.519738728025927e-6,6.256791838369095e-6
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
"inputs/busybox/cfgs-1_18_5/ping.cfg,491,4,16,12,/originalFileDeep",0.16267165054912544,0.1616945551533569,0.16398074787752454,1.6079542426276044e-3,9.899495148828997e-4,2.542317392336875e-3
"inputs/busybox/cfgs-1_18_5/ping.cfg,491,4,16,12,/originalFileDeepMemo",1.8938835210988405e-2,1.8777054714316448e-2,1.9121143774345657e-2,4.0127709175474374e-4,2.9570069735255236e-4,6.224609898578498e-4
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
"inputs/busybox/cfgs-1_19_0/ping.cfg,495,4,16,12,/evolvedFileDeep",0.16602133387489562,0.16532182511859683,0.1670338167712333,1.233087741811803e-3,8.019232714221586e-4,1.8770167157919756e-3
"inputs/busybox/cfgs-1_19_0/ping.cfg,495,4,16,12,/evolvedFileDeepMemo",1.177146906514872e-3,1.1670725099301633e-3,1.1920690751990645e-3,4.333412400445741e-5,3.0214009141520588e-5,6.304328993672068e-5
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
"inputs/busybox/cfgs-1_18_5/common.cfg,342,2,4,4,/originalFileDeep",4.3844506184626555e-2,4.3541106339511755e-2,4.412943886770465e-2,5.925140411159255e-4,4.3125856434695416e-4,8.960630630532267e-4
"inputs/busybox/cfgs-1_18_5/common.cfg,342,2,4,4,/originalFileDeepMemo",4.444677168366381e-2,4.408850515410488e-2,4.533915963087166e-2,1.0227960220513849e-3,4.3551877998473194e-4,1.7860931108907116e-3
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
"inputs/busybox/cfgs-1_19_0/common.cfg,342,2,4,4,/evolvedFileDeep",4.569465243760842e-2,4.462828647656384e-2,4.708351465396727e-2,2.3353108559391643e-3,1.764795031866669e-3,3.0066250387808186e-3
"inputs/busybox/cfgs-1_19_0/common.cfg,342,2,4,4,/evolvedFileDeepMemo",3.522730605719328e-4,3.503495358644132e-4,3.546397328813828e-4,7.09680914990607e-6,5.198412627556533e-6,9.599440789736194e-6
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
"inputs/busybox/cfgs-1_18_5/fuser.cfg,226,0,0,1,/originalFileDeep",1.1528640079036243e-3,1.146678950874396e-3,1.15986290317828e-3,2.322360617962986e-5,1.934122676989272e-5,2.8991358705298392e-5
"inputs/busybox/cfgs-1_18_5/fuser.cfg,226,0,0,1,/originalFileDeepMemo",1.1644179333164374e-3,1.158600499699818e-3,1.1718342182181088e-3,2.3024418120822564e-5,1.8637016764730088e-5,3.1182702462160164e-5
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
"inputs/busybox/cfgs-1_19_0/fuser.cfg,190,0,0,1,/evolvedFileDeep",9.558884513864897e-4,9.502524939107842e-4,9.656989583473723e-4,2.6027633907899727e-5,1.6090699665495896e-5,4.700879583094105e-5
"inputs/busybox/cfgs-1_19_0/fuser.cfg,190,0,0,1,/evolvedFileDeepMemo",5.617887805359397e-4,5.590810430926431e-4,5.666873117402803e-4,1.1792987185799855e-5,7.551493181222327e-6,2.1391912947335462e-5
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
"inputs/busybox/cfgs-1_18_5/runsvdir.cfg,185,1,2,2,/originalFileDeep",9.97795596100412e-4,9.93592629708735e-4,1.0031892955268222e-3,1.5727567431061116e-5,1.2331770637690942e-5,2.2623576864738283e-5
"inputs/busybox/cfgs-1_18_5/runsvdir.cfg,185,1,2,2,/originalFileDeepMemo",1.0400619024976035e-3,1.0249117058440864e-3,1.0759474414691174e-3,7.269080687587305e-5,4.737677065823567e-5,1.2456162648564006e-4
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
"inputs/busybox/cfgs-1_19_0/runsvdir.cfg,185,1,2,2,/evolvedFileDeep",1.0025519169803044e-3,9.970226861037747e-4,1.0081907037855409e-3,1.9093266555513368e-5,1.6902038779830162e-5,2.17172519633218e-5
"inputs/busybox/cfgs-1_19_0/runsvdir.cfg,185,1,2,2,/evolvedFileDeepMemo",1.935549771792374e-4,1.9220200181970513e-4,1.9632539548579747e-4,6.286999704293485e-6,3.425430597137845e-6,1.1119681466276128e-5
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
"inputs/busybox/cfgs-1_18_5/mconf.cfg,372,0,0,1,/originalFileDeep",2.244991445310916,2.232872822749414,2.2538701579960616,1.2572499129540303e-2,6.414766126908944e-3,1.6163756209222495e-2
