"inputs/busybox/cfgs-1_18_5/chat.cfg,258,6,64,64,/originalFileDeep",9.715768515679802e-4,9.635636361614632e-4,9.88264492130686e-4,3.655001263183254e-5,2.1407812925192392e-5,6.376557625025117e-5
"inputs/busybox/cfgs-1_18_5/chat.cfg,258,6,64,64,/originalFileDeepMemo",8.757348520877976e-4,8.636138162753638e-4,8.954557342507752e-4,5.105162840274879e-5,3.464106962991872e-5,7.531793028694341e-5
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
"inputs/busybox/cfgs-1_19_0/chat.cfg,258,6,64,64,/evolvedFileDeep",9.921248180778755e-4,9.809578905348299e-4,1.0085554457489833e-3,4.487790605842388e-5,3.4772820638360284e-5,5.719687457011463e-5
"inputs/busybox/cfgs-1_19_0/chat.cfg,258,6,64,64,/evolvedFileDeepMemo",8.636466256425923e-4,8.560267180349747e-4,8.740133328122832e-4,3.0052548501515125e-5,2.149597320244623e-5,4.132016140623727e-5
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
"inputs/busybox/cfgs-1_18_5/modutils-24.cfg,1238,7,128,96,/originalFileDeep",4.538144214949799e-3,4.4281561520983235e-3,4.677554437951112e-3,3.880715760288484e-4,2.941769014234033e-4,5.435927404394043e-4
"inputs/busybox/cfgs-1_18_5/modutils-24.cfg,1238,7,128,96,/originalFileDeepMemo",4.075174563737805e-3,4.0102751628270684e-3,4.190763258722974e-3,2.699208049804203e-4,1.8290948828988453e-4,4.2532202656129034e-4
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
"inputs/busybox/cfgs-1_19_0/modutils-24.cfg,1237,7,128,96,/evolvedFileDeep",4.397857862380602e-3,4.327411742698375e-3,4.505260936065076e-3,2.8381298009731113e-4,1.909807898986217e-4,4.960213442218684e-4
"inputs/busybox/cfgs-1_19_0/modutils-24.cfg,1237,7,128,96,/evolvedFileDeepMemo",4.086609265607071e-3,4.012780969548938e-3,4.206146079665586e-3,2.951606615728197e-4,1.8395196442186928e-4,4.381159313148832e-4
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
"inputs/busybox/cfgs-1_18_5/modutils.cfg,208,2,4,4,/originalFileDeep",3.5024187952634465e-4,3.487781538188599e-4,3.521764629313006e-4,5.8346976940943134e-6,4.81129814498984e-6,7.175712987258791e-6
"inputs/busybox/cfgs-1_18_5/modutils.cfg,208,2,4,4,/originalFileDeepMemo",2.2558161710727458e-4,2.2386418259933176e-4,2.2798403385715008e-4,6.6169133645656985e-6,4.994593152667481e-6,9.19759875938672e-6
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
"inputs/busybox/cfgs-1_19_0/modutils.cfg,215,2,4,4,/evolvedFileDeep",3.593871783296803e-4,3.582699962111595e-4,3.6087879815863643e-4,4.47364251371805e-6,3.437655371369644e-6,6.1704410409061965e-6
"inputs/busybox/cfgs-1_19_0/modutils.cfg,215,2,4,4,/evolvedFileDeepMemo",2.3360960928362276e-4,2.324097905776673e-4,2.3508361295504113e-4,4.287169757120848e-6,3.4955724844455742e-6,5.705404881714413e-6
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
"inputs/busybox/cfgs-1_18_5/ping.cfg,491,4,16,12,/originalFileDeep",1.403880758570183e-3,1.378125369876218e-3,1.4377598244709525e-3,9.932486813110804e-5,6.968637821266547e-5,1.469150317071012e-4
"inputs/busybox/cfgs-1_18_5/ping.cfg,491,4,16,12,/originalFileDeepMemo",1.1176937860294667e-3,1.0997235538143506e-3,1.1441392791131655e-3,7.695851169802513e-5,5.643128409974769e-5,1.1787181098786562e-4
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
"inputs/busybox/cfgs-1_19_0/ping.cfg,495,4,16,12,/evolvedFileDeep",1.415150466974026e-3,1.391131330027372e-3,1.448269610164376e-3,9.155409276859632e-5,6.956432465148634e-5,1.320466323734107e-4
